id;companyName;companyUrl;jobTitle;dateRange;location;description;logoUrl;label
696691276_5;Mairie d'Aurel (Drôme);;Surveillant de baignade;juil. 2018 - août 2018 · 2 mois;Camping de la Colombe à Aurel;J'étais seul, en charge de la surveillance des baigneurs et de l'entretien du bassin. Je veillais également aux respect du règlement dans l'enceinte et aux abords de la piscine.;;0.0
696691276_6;IVECO;https://www.linkedin.com/company/164507/;Opérateur;janv. 2018 · 1 mois;Annonay;"Stage en tant qu'opérateur sur une ligne de production de peinture poudre époxy dans une
usine de fabrication de bus et écriture d'un rapport de stage sur le travail d'opérateur et sur le fonctionnement de mon entreprise d'accueil.";https://media-exp1.licdn.com/dms/image/C4E0BAQGwUjpGhysB5Q/company-logo_400_400/0/1519912634338?e=1654732800&v=beta&t=YLtVycuhu21VhgPOPNPx_qyxnRlwu-KgceRYjZA607g;0.0
696691276_7;Linaë Espace aquatique;;Surveillant de baignade;août 2017 · 1 mois;Tain-l'Hermitage;Surveillance en équipe à la piscine municipale de Tain-l'Hermitage;;0.0
696691276_8;Mairie d'Aurel (Drôme);;Surveillant de baignade;juil. 2015 - août 2015 · 2 mois;Camping de la Colombe à Aurel;J'étais seul, en charge de la surveillance des baigneurs et de l'entretien du bassin. Je veillais également aux respect du règlement dans l'enceinte et aux abords de la piscine.;;0.0
824249799_0;Framatome;https://www.linkedin.com/company/3900/;End of study internship;févr. 2020 - juil. 2020 · 6 mois;;"Development of data processing and visualization software in the field of nuclear engineering.
-  Writing documentation for users and developers.
-  Programming in Python with PyQt5, Cython, Pandas, Matplotlib, Anaconda";https://media-exp1.licdn.com/dms/image/C510BAQGhUhyH-FL8JA/company-logo_400_400/0/1519856053208?e=1654732800&v=beta&t=zQ-FFcpf4_SOXnD-xlSKXZeSO1s0_c9zB_B8tCTJrpI;2.0
824249799_1;Кнопка;https://www.linkedin.com/company/3805814/;Machine Learning Intern;avr. 2019 - juil. 2019 · 4 mois;;"Machine Learning Research Project: Development of an Automated Document Image Extraction Program with Deep Learning : Implementation of a Faster R-CNN for the project

Programming in Python with OpenCV, Jupyter Notebook, Pandas, Keras and Tensorflow";https://media-exp1.licdn.com/dms/image/C510BAQHkjFzI9Tz0Gg/company-logo_400_400/0/1519940326261?e=1654732800&v=beta&t=-_BDLfFvRfk4dGNsQU6A6IcP3yIdLKse0vAEGGWFhUo;4.0
824249799_2;國立臺灣大學;https://www.linkedin.com/company/554182/;Summer Engineering Intern;juin 2018 - août 2018 · 3 mois;;Operational amplifier training in a university laboratory.;https://media-exp1.licdn.com/dms/image/C510BAQFSDIZ_x0w64A/company-logo_400_400/0/1519877808560?e=1654732800&v=beta&t=VnWu0nPb-uMJO6WP9Cw0CPfioNhdriZeVI_JAboRMlI;0.0
537277994_0;SOLUTEC;https://www.linkedin.com/company/166046/;Ingénieure d'études;sept. 2021 - aujourd’hui · 7 mois;Lyon, Auvergne-Rhône-Alpes, France;;https://media-exp1.licdn.com/dms/image/C560BAQFSChBHpnYm-Q/company-logo_400_400/0/1519912630401?e=1654732800&v=beta&t=6jzeOQ83VEL8-eh1zg-GXnXbHQiLC3OnEGyCUYJiwxM;1.0
537277994_1;Assystem;https://www.linkedin.com/company/162559/;Stagiaire Ingénieure Business Intelligence;mars 2021 - aujourd’hui · 1 an 1 mois;Lyon, Auvergne-Rhône-Alpes, France;;https://media-exp1.licdn.com/dms/image/C510BAQH5H5pP1Uh7wg/company-logo_400_400/0/1522153290294?e=1654732800&v=beta&t=eSGF9tf-Ypl7zjZh-pdNS4l0k4x2HNIYI0wzE4IXJfQ;2.0
537277994_2;Altran;https://www.linkedin.com/company/3124/;Chargée de mission;avr. 2020 - mai 2020 · 2 mois;;"Mission recherche et développement : 

Etude des différentes technologies d'interface cerveau-machine
Recherche d'applications pour le milieu industriel
Rédaction d'un rapport comparatif et d'une bibliographie ";https://media-exp1.licdn.com/dms/image/C4D0BAQFaFktbOwigwA/company-logo_400_400/0/1618825170807?e=1654732800&v=beta&t=e6IBXw8yS-iJ_VtafKk8r1pZarUJVo9ZXaYUEmZ98RI;2.0
537277994_3;Total;https://www.linkedin.com/company/1818/;Chargée de Mission;nov. 2019 - déc. 2019 · 2 mois;;"Mission organisation des entreprises :

Gestion de projet : organisation, rédaction d'un guide de pilotage de projet
Etudes de faisabilité, besoins client, design d'une ligne de production utilisant la technologie 4.0
Rédaction d'un cahier des charges et contact d'entreprises";https://media-exp1.licdn.com/dms/image/C4D0BAQGfwFj7jhhQJg/company-logo_400_400/0/1622217904735?e=1654732800&v=beta&t=1PrLXdf_L9G_d7n4Sr_17C8YshxuzD-06HjimknAfaI;0.0
537277994_4;CHU de Montpellier;https://www.linkedin.com/company/513821/;Stagiaire;juil. 2019 - août 2019 · 2 mois;Région de Montpellier, France;Stage technicien de maintenance des appareils médicaux;https://media-exp1.licdn.com/dms/image/C4E0BAQFPY8hNdAHmlg/company-logo_400_400/0/1635868010546?e=1654732800&v=beta&t=fOi2RcSVhMRwNmB24vg5wHWDKGJYUBM_XO9gs8pbrBc;0.0
537277994_5;Gourmeez;;Chargée de mission;juin 2019 - juil. 2019 · 2 mois;;"Mission création de produit innovant : 

Accompagnement d'une start-up dans la création d'un produit
Définition du projet et organisation générale
Rédaction d'un cahier des charges, réalisation d'une étude de marché
Etudes de faisabilité, modélisation UML";;0.0
537277994_6;Politechnika Wrocławska;https://www.linkedin.com/company/6908713/;Stagiaire;avr. 2017 - juin 2017 · 3 mois;Wroclaw, Lower Silesian District, Poland;"Stage en laboratoire de recherche sur les matériaux.
Etudes spectroscopiques des particules de CdSe.
";https://media-exp1.licdn.com/dms/image/C4D0BAQGgO7Z7D24ppA/company-logo_400_400/0/1519935717598?e=1654732800&v=beta&t=7SsT3gteLOyd-Xvo5TI71ATKeYPajhTxl_dYBo5vh-s;0.0
458646914_0;KARETIS;https://www.linkedin.com/company/10621660/;Full-stack Developer;avr. 2020 - aujourd’hui · 2 ans;;"Design and implementation of callplan tracking & management software. The role requires a high degree of autonomy and decision-making to tackle complex engineering problems, introduce new framework and tools, and design an intuitive and user-friendly UI to allow non technical users to customize the platform to their needs.

React/Redux/Java/Spring/Python/FastAPI 
Scrum methodology";https://media-exp1.licdn.com/dms/image/C560BAQHzOl5htiOUhw/company-logo_400_400/0/1519901643865?e=1654732800&v=beta&t=h1AflWQKmZKd8cs6SLevGQPhsXpM_3ldacXkttEHvUA;2.0
458646914_1;Guidewire Software;;Software Engineer;nov. 2017 - juin 2019 · 1 an 8 mois;;"Software engineer for Guidewire Software.
Working on insurance software for reinsurance and coinsurance for the London and Paris markets. 
Development was done in Gosu, Java and React.";;1.0
458646914_2;True Clarity;https://www.linkedin.com/company/206138/;Graduate Software Developer;oct. 2016 - sept. 2017 · 1 an;;"Working in an Agile environment on the EasyJet project, redesigning the booking funnel and the reservation pages. 
Stack includes : Sitecore, AngularJS, Typescript, JQuery, HTML5/CSS3, AWS, C#.net, SQL, mercurial. 
";;1.0
38993601_0;Volvo Trucks;https://www.linkedin.com/company/2094/;Data engineer;oct. 2021 - aujourd’hui · 6 mois;;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;2.0
38993601_1;Volvo Trucks;https://www.linkedin.com/company/2094/;Supply Chain and Analytics Expert;nov. 2017 - sept. 2021 · 3 ans 11 mois;Région de Lyon, France;Big data and machine learning for our aftermarket supplychain (python, sickit-learn, pytorch, tensorflow.js / keras, microsoft azure);https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;4.0
38993601_2;Volvo Trucks;https://www.linkedin.com/company/2094/;Dealer inventory manager;mars 2016 - oct. 2017 · 1 an 8 mois;Région de Lyon, France;Analyse des données ventes des concessionnaires pour l'optimisation de l'approvisionnement.;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;0.0
38993601_3;Volvo Trucks;https://www.linkedin.com/company/2094/;Extruded Aluminium Buyer;mars 2014 - févr. 2016 · 2 ans;Région de Lyon, France;Suivi planning et coût d'un portefeuille d'achat de pièces en aluminium extrudées.;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;0.0
38993601_4;Volvo Trucks;https://www.linkedin.com/company/2094/;Supplier Quality Assurance Engineer;oct. 2010 - févr. 2014 · 3 ans 5 mois;Région de Lyon, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;1.0
38993601_5;Volvo Trucks;https://www.linkedin.com/company/2094/;Chief project manager apprentice - Benchmark & Cost reduction;sept. 2009 - sept. 2010 · 1 an 1 mois;Région de Lyon, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;1.0
38993601_6;Volvo Trucks;https://www.linkedin.com/company/2094/;Data engineer;oct. 2021 - aujourd’hui · 6 mois;;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;2.0
38993601_7;Volvo Trucks;https://www.linkedin.com/company/2094/;Supply Chain and Analytics Expert;nov. 2017 - sept. 2021 · 3 ans 11 mois;Région de Lyon, France;Big data and machine learning for our aftermarket supplychain (python, sickit-learn, pytorch, tensorflow.js / keras, microsoft azure);https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;4.0
38993601_8;Volvo Trucks;https://www.linkedin.com/company/2094/;Dealer inventory manager;mars 2016 - oct. 2017 · 1 an 8 mois;Région de Lyon, France;Analyse des données ventes des concessionnaires pour l'optimisation de l'approvisionnement.;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;0.0
38993601_9;Volvo Trucks;https://www.linkedin.com/company/2094/;Extruded Aluminium Buyer;mars 2014 - févr. 2016 · 2 ans;Région de Lyon, France;Suivi planning et coût d'un portefeuille d'achat de pièces en aluminium extrudées.;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;0.0
38993601_10;Volvo Trucks;https://www.linkedin.com/company/2094/;Supplier Quality Assurance Engineer;oct. 2010 - févr. 2014 · 3 ans 5 mois;Région de Lyon, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;1.0
38993601_11;Volvo Trucks;https://www.linkedin.com/company/2094/;Chief project manager apprentice - Benchmark & Cost reduction;sept. 2009 - sept. 2010 · 1 an 1 mois;Région de Lyon, France;;https://media-exp1.licdn.com/dms/image/C4D0BAQHkyOpGvpYu9g/company-logo_400_400/0/1632473257972?e=1654732800&v=beta&t=6ibgIha63J3QDAj3j-zx0e_i4JEqGVwq7QVuVQxKG-w;1.0
850190726_0;Citroën;https://www.linkedin.com/company/7659/;Hôtesse d'accueil ;août 2021 · 1 mois;Nîmes, Occitanie, France;;https://media-exp1.licdn.com/dms/image/C560BAQFg5MjgQKtnbA/company-logo_400_400/0/1641982395029?e=1654732800&v=beta&t=gmUwrIatPL1zrNgfQaU7bscrohaHy7s7FhPUj4891WE;0.0
850190726_1;Samea Cambodge;https://www.linkedin.com/company/68895524/;Bénévolat;sept. 2020 - août 2021 · 1 an;;Membre pôle communication;https://media-exp1.licdn.com/dms/image/C560BAQGYbEK8sfsamA/company-logo_400_400/0/1601661298846?e=1654732800&v=beta&t=88b_Z0m1mPjCSQYFiUCEgbMGFUd10WEFYa-GNxvf2-Y;0.0
850190726_2;Sciences Po Toulouse;https://www.linkedin.com/company/1107423/;Projet DISPO;sept. 2016 - sept. 2018 · 2 ans 1 mois;;Programme d'égalité des chances, relève les ambitions vers de longues études.;https://media-exp1.licdn.com/dms/image/C560BAQHfBe6Uw49-ZA/company-logo_400_400/0/1519911080225?e=1654732800&v=beta&t=AVOrQwTt32iD1DlD9Mk5JgagpjrASRSHCHGdxgBstDE;0.0
687215551_0;Keyrus;https://www.linkedin.com/company/12328/;Data Scientist;déc. 2020 - aujourd’hui · 1 an 4 mois;;;https://media-exp1.licdn.com/dms/image/C4D0BAQE_g9eHRaX-tA/company-logo_400_400/0/1635754098544?e=1654732800&v=beta&t=WZuWp_vZZyQt9uG3VRBPoTUE3dmNewuptRkdThKowwc;3.0
687215551_1;Keyrus;https://www.linkedin.com/company/12328/;Stagiaire Data Scientist;juin 2020 - nov. 2020 · 6 mois;;"- Veille technologique dans le domaine du NLP, des réseaux de neurones récurrents aux derniers modèles innovants basés sur l'architecture Transformer. Utilisation du modèle BERT et de sa déclinaison française CamemBERT pour différents cas d'usages (classification et Question/Réponse).

- Développement et déploiement d'un modèle de churn.";https://media-exp1.licdn.com/dms/image/C4D0BAQE_g9eHRaX-tA/company-logo_400_400/0/1635754098544?e=1654732800&v=beta&t=WZuWp_vZZyQt9uG3VRBPoTUE3dmNewuptRkdThKowwc;4.0
687215551_2;Centre de Calcul de l'IN2P3 (CNRS);https://www.linkedin.com/company/588552/;Stagiaire;janv. 2019 - mai 2019 · 5 mois;Région de Lyon, France;Analyse et classification d'informations de performances des clients du système de stockage IBM Spectrum Scale. Création d'algorithme pour générer des statistiques sur les clients de ce même système de stockage.;https://media-exp1.licdn.com/dms/image/C560BAQG55cEt1r5X6g/company-logo_400_400/0/1574701420523?e=1654732800&v=beta&t=XIitBh5sI9UcVfjbjBaXdqNihEo9fddmPGTCHP1zWcU;3.0
687215551_3;Centre de Recherche Astrophysique de Lyon;;Stagiaire recherche;mars 2018 - juil. 2018 · 5 mois;;"Etude du rayonnement ionisant émis par les étoiles massives des premières galaxies pour réioniser le milieu intergalactique (projet SPHINX):
- Formation et Evolution des Galaxies
- Traitement et analyse de données en Python et Fortran
- Statistiques";;2.0
687215551_4;Tetra Pak;https://www.linkedin.com/company/2604/;Opérateur de Production;juin 2017 - août 2017 · 3 mois;Région de Dijon, France;;https://media-exp1.licdn.com/dms/image/C4E0BAQEH4K23HGR8Eg/company-logo_400_400/0/1609837387716?e=1654732800&v=beta&t=UsmpkA_eJXv5clXm5NSi8b1qP-Mbh9dVAsSHd1nfm20;0.0
687215551_5;Tetra Pak;https://www.linkedin.com/company/2604/;Opérateur de Production;juin 2016 - août 2016 · 3 mois;Région de Dijon, France;;https://media-exp1.licdn.com/dms/image/C4E0BAQEH4K23HGR8Eg/company-logo_400_400/0/1609837387716?e=1654732800&v=beta&t=UsmpkA_eJXv5clXm5NSi8b1qP-Mbh9dVAsSHd1nfm20;0.0
687215551_6;Tetra Pak;https://www.linkedin.com/company/2604/;Opérateur de Production;juin 2015 - août 2015 · 3 mois;Région de Dijon, France;;https://media-exp1.licdn.com/dms/image/C4E0BAQEH4K23HGR8Eg/company-logo_400_400/0/1609837387716?e=1654732800&v=beta&t=UsmpkA_eJXv5clXm5NSi8b1qP-Mbh9dVAsSHd1nfm20;0.0
687215551_7;ENGIE;https://www.linkedin.com/company/298246/;Intérim, Assistant Ingénieur;juil. 2014 - août 2014 · 2 mois;Région de Dijon, France;"Chargé de la mise en place d'une équipe de techniciens sur un nouveau chantier:
- Mise à jour du planning de maintenance
- Vérification de l'état de toutes les installations hydraulique et à aéraulique du chantier
- Vérification et mise à jour des données sur ces installations (modification de plans)";https://media-exp1.licdn.com/dms/image/C4D0BAQHQn5EB4SKDyg/company-logo_400_400/0/1579011791766?e=1654732800&v=beta&t=clhUh6G_QUsnZ8HdvYMAf3vesmSgNox5KP7gFxEik1c;0.0
687215551_8;ENGIE;https://www.linkedin.com/company/298246/;Stagiaire, Bureau d'Etude;avr. 2014 - juin 2014 · 3 mois;Longvic, France;Création d'un planning de maintenance spécifique pour un centre de recherche avec modification de tous les plans aérauliques du chantier.;https://media-exp1.licdn.com/dms/image/C4D0BAQHQn5EB4SKDyg/company-logo_400_400/0/1579011791766?e=1654732800&v=beta&t=clhUh6G_QUsnZ8HdvYMAf3vesmSgNox5KP7gFxEik1c;0.0
687215551_9;Tetra Pak;https://www.linkedin.com/company/2604/;Opérateur de Production;juin 2013 - août 2013 · 3 mois;Région de Dijon, France;;https://media-exp1.licdn.com/dms/image/C4E0BAQEH4K23HGR8Eg/company-logo_400_400/0/1609837387716?e=1654732800&v=beta&t=UsmpkA_eJXv5clXm5NSi8b1qP-Mbh9dVAsSHd1nfm20;0.0
782629682_0;CGI;https://www.linkedin.com/company/1415/;Data scientist et ingénieur en technologie de linformation;oct. 2021 - aujourd’hui · 6 mois;Lyon, Auvergne-Rhône-Alpes, France;;https://media-exp1.licdn.com/dms/image/C4E0BAQHZ1xlZk1tObA/company-logo_400_400/0/1631687524891?e=1654732800&v=beta&t=cFkoYf7U6se1SZWfLMoz5qLc0h8wAJBoO7Eww3vriCU;3.0
782629682_1;Alinda Technologies;https://www.linkedin.com/company/10459738/;Apprentie en data science ;sept. 2020 - août 2021 · 1 an;;"Réalisation d’une application de télésurveillance: 
•	Préparation des jeux de données nécessaire pour la détection de la plaque d’immatriculation et la 
        prédiction des caractères.
•	Implémentation d’un algorithme de détection et d’extraction d’objets en temps réel : YOLO
•	Segmentation de caractères : OpenCv
•	Mise en place d’un outil de prédiction de caractères.
•	Implémentation d’un modèle de vision par ordinateur mobile pour la prédiction des caractères  
        MobileNets
•	Mise en place d’une BDD pour l’enregistrement et la classification des plaques.
•	Réalisation d’une application mobile ( Android, Apple).
•	TECHNOLOGIES : Python | Reacte Native. 
";https://media-exp1.licdn.com/dms/image/C4D0BAQEb8UeX7VnfOQ/company-logo_400_400/0/1546523116157?e=1654732800&v=beta&t=J0gXEmoDZf1azRu5rL36Y1nKQtQJvoLYeX0vjp3eFYc;4.0
782629682_2;As service;;Stage;avr. 2020 - mai 2020 · 2 mois;;"•	Réalisation d’une application e-commerce. 
•	TECHNOLOGIES : PHP | HTML | CSS | JavaScript 
";;0.0
782629682_3;JURA INFORMATIQUE;https://www.linkedin.com/company/44898079/;Stage;janv. 2017 - juin 2017 · 6 mois;;"•	Conception et réalisation d’une application web. 
•	TECHNOLOGIES : PHP | HTML | CSS | JavaScript 


";;0.0
452583124_0;AXA en France;https://www.linkedin.com/company/237118/;Data Analyst / Chargé d'études actuarielles;sept. 2019 - août 2020 · 1 an;;"Environnement fonctionnel :
•	IARD
•	Assurance non-vie
•	Solvabilité II
•	Sinistralité
•	Modélisation de risques
•	Valorisation de portefeuilles
•	Structuration et consolidation flux de données
•	Gestion de Big Data

Missions :
•	Suivi opérationnel de la qualité des données, études de seuillage.
•	Amélioration du traitement des valeurs manquantes et aberrantes.
•	Etude comparative des deux méthodes de valorisation du portefeuille flotte immeuble : méthode interne et méthode callon.
•	Modélisation de catastrophes naturelles.
•	Valorisation du portefeuille industriel international : Calcul des expositions et mise en place de dashboard (KPIs)
•	Mise en œuvre du modèle interne de AXA France sur son portefeuille mono immeuble.
•	Calcul du capital économique.
•	Suivi, évaluation et gestion des sinistres graves.
•	Revu de codes et mise à jour des spécifications (optimisation).
•	Reporting, documentation des outils et process du modèle interne d’AXA France.

Environnement technique : 
•	WPS, SAS, SQL, Python, R, Excel, VBA, Powerpoint";https://media-exp1.licdn.com/dms/image/C4E0BAQHIyA-PjiFR5g/company-logo_400_400/0/1519908251222?e=1654732800&v=beta&t=rKOaIT7Yc3i5zt_DwYK49Rd4OHwsTGqX6-TOC-CDnbE;2.0
452583124_1;Département de Loire-Atlantique;https://www.linkedin.com/company/6959027/;Data Scientist;mai 2019 - sept. 2019 · 5 mois;;"Environnement fonctionnel :
•	Gestion de fichiers de flux
•	Automatisation de processus
•	Analyse de trajectoires
•	Détection et reconnaissance d'images
•	Méthode agile

Missions :
•	Amélioration des outils de gestion de données mobilisés par l’observatoire des parcours des ménages allocataires du RSA en Loire-Atlantique.
•	Optimisation du loading de fichiers de flux, formatage des fichiers sources (Big Data et DataLake), fiabilisation et consolidation.
•	Amélioration et automatisation du processus de prétraitement des données servant à l’analyse des trajectoires, puis séquençage des enchaînements.
•	Réalisation de worflows, avec le langage R, sur KNIME.
•	Etude statistique sur la pertinence des données, disponibles, inexploitées dans l’analyse des trajectoires.
•	Participation à l’analyse des trajectoires des allocataire du RSA en Loire Atlantique.
•	Modélisation de trajectoires et prédiction par du machine learning (régression linéaire multiple, réseau de neurones et SVM).
•	Développement (codage) de graphiques de flux personnalisés.
•	Cartographique avec des drones.
•	Détection d'images et de formes (Machin Learning)
•	Reconnaissance d'images.

Environnement technique :
•	Knime, R, Shiny, TclTk, SQL, Python (Keras, Tensorflow, PyTorch, Sklearn, Matplotlib), Excel, VBA, Java (Android Studio, OpenCV), Sphinx";https://media-exp1.licdn.com/dms/image/C510BAQF5aBEVglnNgA/company-logo_400_400/0/1519883937637?e=1654732800&v=beta&t=h76G8RrPYyeuPHTNg06-Iuy1hUxK8giTfxkHWIL1sUs;4.0
452583124_2;Ecole Nationale Supérieure de Statistique et d’Economie Appliquée;;Assistant de doctorant;juin 2015 - sept. 2015 · 4 mois;;"Environnement fonctionnel :
•	Développement de solutions logiciels
•	Analyse statistique
•	Marketing orienté client
•	Etude de marché

Missions :
•	Ecoute et formalisation des besoins du client
•	Elaboration de solutions de gestion unifiée des opérations de vente, d’achat et de gestion de stocks grâce au langage Visual Basic sous Visual Studio.
•	Développement de solutions de production statistique grâce aux langages Microsoft Visual Basic et C#.
•	Modélisation et prédiction des variations de stocks et du chiffre d’affaire par produit.
•	Mise de KPIs (tableau de board) pour le suivi instantané de l’activité.
•	Etude de marché pour le ciblage de la clientèle.
•	Rédaction de manuels d’utilisation des productions informatiques et formation des utilisateurs des dites productions.
•	Mise à disposition du livrable et mise à jour de modules selon les expériences clients.

Environnement technique :
•	.net, VB, VBA, C#, R, Access, Excel, Apache, Xamp, SQL, MySQL, Firebase, AWS";;2.0
452583124_3;Institut National de la Statistique;https://www.linkedin.com/company/10199254/;Assistant chargé d’étude;mai 2015 - juin 2015 · 2 mois;;"Environnement fonctionnel :
•	Collecte de données
•	Analyse statistique
•	Indice des prix à la consommation
•	Mise en place de KPIs

Missions :
•	Organisation des opérations de collecte des prix dans le cadre de l’évaluation du coût du panier.
•	Elaboration de questions de collecte de données.
•	Implémentation des formulaires sur tablettes et PDA en utilisation CSPro.
•	Formation des agents de collectes de données.
•	Suivi de la qualité des données.
•	Apurement des données.
•	Production des indicateurs clés de mesure du coût de la vie (IPC, Prix du panier, …)
•	Rédaction de rapports de synthèse.

Environnement technique :
•	CSPro, SPSS, VBA, Access, Path, SQL, Epidata, STATA, R, Python";;2.0
452583124_4;Direction Générale des Impôts;https://www.linkedin.com/company/2152880/;Assistance à la production statistique;mai 2013 - août 2013 · 4 mois;;"Environnement fonctionnel :
•	Analyse du risque de non-recouvrement et Impôts fonciers.
•	Analyse probabiliste
•	Modélisation économétrique
•	Mise en place de KPIs
•	Méthode agile

Missions :
•	Création d’une base de données consolidées.
•	Analyse du risque de non-recouvrement des impôts fonciers.
•	Suivi des procédures de recouvrements.
•	Mise en place de KPIs pour le suivi journalier des recouvrements et l’atteinte des objectifs fixés à l’année N-1.
•	Elaboration du cahier des prévisions de recettes par service d’assiette.
•	Formalisation des objectifs semestriels.

Environnement technique :
•	Excel, VBA, SQL, Access";;2.0
468594417_0;Caisse d'Epargne Rhone Alpes;https://www.linkedin.com/company/1632894/;Data Scientist;mars 2021 - aujourd’hui · 1 an 1 mois;Lyon, Auvergne-Rhône-Alpes, France;"* Participation au plan stratégique sur 3 ans de l'entreprise
* Sujets de NLP

Fine-tuning de camemBERT, exploitation de GPT-3 en beta privée, etc.";https://media-exp1.licdn.com/dms/image/C4D0BAQGnraQ-S_kWyA/company-logo_400_400/0/1635491635868?e=1654732800&v=beta&t=xRUCuvpsb4a2VI8pOJQJwdcaATS7Y_KcUGq1PN0-uPc;4.0
468594417_1;Caisse d'Epargne Rhone Alpes;https://www.linkedin.com/company/1632894/;Data Scientist;sept. 2020 - mars 2021 · 7 mois;Lyon, Auvergne-Rhône-Alpes, France;"* Analyse sémantique (NLP)
* Modèles de satisfaction client";https://media-exp1.licdn.com/dms/image/C4D0BAQGnraQ-S_kWyA/company-logo_400_400/0/1635491635868?e=1654732800&v=beta&t=xRUCuvpsb4a2VI8pOJQJwdcaATS7Y_KcUGq1PN0-uPc;3.0
468594417_2;Caisse d'Epargne Rhone Alpes;https://www.linkedin.com/company/1632894/;Data Scientist;sept. 2019 - août 2020 · 1 an;Région de Lyon, France;"Rattaché à la Présidence du Directoire, ce Projet de Fin d'Études a pour but de mettre en place des modèles de Data Science liés à la satisfaction client :
* Proposer une restitution qualitative de l'expression libre du client via du Text Mining :
    - Création d'une application R shiny
    - Analyse non supervisée, génération de phrases-types, etc.
    - 10% des clients interrogés chaque mois, soit plus de 160 000 commentaires mensuels
* Construire un modèle prédictif d’intention de recommandation du client :
    - Enrichissement, nettoyage, traitement des données
    - Python
    - XGBoost, Keras, Random Forest, BERT, fasttext 
    - Plateforme Hadoop avec Spark pour la mise en production
    - Utilisation de KNIME Server pour automatiser le workflow";https://media-exp1.licdn.com/dms/image/C4D0BAQGnraQ-S_kWyA/company-logo_400_400/0/1635491635868?e=1654732800&v=beta&t=xRUCuvpsb4a2VI8pOJQJwdcaATS7Y_KcUGq1PN0-uPc;4.0
468594417_3;ETIC INSA Technologies;https://www.linkedin.com/company/642193/;Consultant, Lead Developer;juin 2019 - août 2020 · 1 an 3 mois;;"Avec la chargée d'affaires et après plusieurs rendez-vous avec le client, conception et développement du média social ZeCast Media :
    * Rédaction du cahier des charges,
    * Réalisation du modèle de données,
    * Développement de l'architecture Cloud
Développement :
    * Management technique d'une équipe de 4 développeurs (2 développeurs front-end, 2 développeurs back-end)
    * Technologies : Python, Angular, Cloud AWS, CI/CD avec GitHub Actions (lint, tests, déploiement)";https://media-exp1.licdn.com/dms/image/C4D0BAQFUHwUmbDcuZg/company-logo_400_400/0/1615198574522?e=1654732800&v=beta&t=cooynPFLGFyRDpNj2CvBjoLLhUHWLEZqR5dgV7kwyw8;1.0
